subject,predicate,object,type,source_url,category,subcategory
You,watch,video,general,http://darksouls.wikidot.com/crossbreed-priscilla,Consumables,Souls
Ring,improve,chances,general,http://darksouls.wikidot.com/crossbreed-priscilla,Consumables,Souls
tail,remain,for,general,http://darksouls.wikidot.com/crossbreed-priscilla,Consumables,Souls
this,have,chance,general,http://darksouls.wikidot.com/crossbreed-priscilla,Consumables,Souls
You,sever,tail,general,http://darksouls.wikidot.com/crossbreed-priscilla,Consumables,Souls
strategy,break,game,general,http://darksouls.wikidot.com/crossbreed-priscilla,Consumables,Souls
Greatswords,do,damage,general,http://darksouls.wikidot.com/crossbreed-priscilla,Consumables,Souls
her,has_item,soul,item,http://darksouls.wikidot.com/crossbreed-priscilla,Consumables,Souls
your,has_item,shield,item,http://darksouls.wikidot.com/crossbreed-priscilla,Consumables,Souls
your,has_item,weapon,item,http://darksouls.wikidot.com/crossbreed-priscilla,Consumables,Souls
your,has_item,shield,item,http://darksouls.wikidot.com/crossbreed-priscilla,Consumables,Souls
your,has_item,weapon,item,http://darksouls.wikidot.com/crossbreed-priscilla,Consumables,Souls
Gwyn,raise,child,general,http://darksouls.wikidot.com/dark-sun-gwyndolin,Consumables,Souls
Gwyndolin,execute,sinners,general,http://darksouls.wikidot.com/dark-sun-gwyndolin,Consumables,Souls
Gwyndolin,guard,tomb,general,http://darksouls.wikidot.com/dark-sun-gwyndolin,Consumables,Souls
You,join,Blade,general,http://darksouls.wikidot.com/dark-sun-gwyndolin,Consumables,Souls
Tomb,equip,Ring,general,http://darksouls.wikidot.com/dark-sun-gwyndolin,Consumables,Souls
weapons,have,Occult,general,http://darksouls.wikidot.com/dark-sun-gwyndolin,Consumables,Souls
You,kick,out,general,http://darksouls.wikidot.com/dark-sun-gwyndolin,Consumables,Souls
You,kneel,in,general,http://darksouls.wikidot.com/dark-sun-gwyndolin,Consumables,Souls
Gwyndolin,teleport,during,general,http://darksouls.wikidot.com/dark-sun-gwyndolin,Consumables,Souls
Zigzagging,avoid,this,general,http://darksouls.wikidot.com/dark-sun-gwyndolin,Consumables,Souls
ball,curve,while,general,http://darksouls.wikidot.com/dark-sun-gwyndolin,Consumables,Souls
you,see,move,general,http://darksouls.wikidot.com/dark-sun-gwyndolin,Consumables,Souls
attack,pass,through,general,http://darksouls.wikidot.com/dark-sun-gwyndolin,Consumables,Souls
ball,do,lot,general,http://darksouls.wikidot.com/dark-sun-gwyndolin,Consumables,Souls
pillars,stand,on,general,http://darksouls.wikidot.com/dark-sun-gwyndolin,Consumables,Souls
pillars,shield,you,general,http://darksouls.wikidot.com/dark-sun-gwyndolin,Consumables,Souls
kind,help,during,general,http://darksouls.wikidot.com/dark-sun-gwyndolin,Consumables,Souls
you,reach,end,general,http://darksouls.wikidot.com/dark-sun-gwyndolin,Consumables,Souls
You,watch,video,general,http://darksouls.wikidot.com/dark-sun-gwyndolin,Consumables,Souls
You,watch,video,general,http://darksouls.wikidot.com/dark-sun-gwyndolin,Consumables,Souls
It,take,shots,general,http://darksouls.wikidot.com/dark-sun-gwyndolin,Consumables,Souls
You,watch,video,general,http://darksouls.wikidot.com/dark-sun-gwyndolin,Consumables,Souls
you,use,Bead,general,http://darksouls.wikidot.com/dark-sun-gwyndolin,Consumables,Souls
pillars,has_item,shield,item,http://darksouls.wikidot.com/dark-sun-gwyndolin,Consumables,Souls
your,has_item,weapon,item,http://darksouls.wikidot.com/dark-sun-gwyndolin,Consumables,Souls
Flasks,capture,Estus,general,http://darksouls.wikidot.com/fire-keeper-soul,Consumables,Souls
Maiden,lock,in,general,http://darksouls.wikidot.com/fire-keeper-soul,Consumables,Souls
Availability,drop,by,general,http://darksouls.wikidot.com/fire-keeper-soul,Consumables,Souls
you,see,ladder,general,http://darksouls.wikidot.com/fire-keeper-soul,Consumables,Souls
area,occupy,with,general,http://darksouls.wikidot.com/fire-keeper-soul,Consumables,Souls
character,leave,item,general,http://darksouls.wikidot.com/fire-keeper-soul,Consumables,Souls
Her,has_item,soul,item,http://darksouls.wikidot.com/fire-keeper-soul,Consumables,Souls
Keeper,has_item,soul,item,http://darksouls.wikidot.com/fire-keeper-soul,Consumables,Souls
Keeper,has_item,soul,item,http://darksouls.wikidot.com/fire-keeper-soul,Consumables,Souls
Her,has_item,armor,item,http://darksouls.wikidot.com/fire-keeper-soul,Consumables,Souls
Keeper,has_item,soul,item,http://darksouls.wikidot.com/fire-keeper-soul,Consumables,Souls
her,has_item,Soul,item,http://darksouls.wikidot.com/fire-keeper-soul,Consumables,Souls
her,has_item,Soul,item,http://darksouls.wikidot.com/fire-keeper-soul,Consumables,Souls
Astora,has_item,Soul,item,http://darksouls.wikidot.com/fire-keeper-soul,Consumables,Souls
Astora,has_item,Soul,item,http://darksouls.wikidot.com/fire-keeper-soul,Consumables,Souls
Soul,wing,watchkeeper,general,http://darksouls.wikidot.com/guardian-soul,Consumables,Souls
Guardian,exhibit,traits,general,http://darksouls.wikidot.com/guardian-soul,Consumables,Souls
Drops,consume,for,general,http://darksouls.wikidot.com/guardian-soul,Consumables,Souls
Soul,grant,power,general,http://darksouls.wikidot.com/gwyn-lord-of-cinder,Consumables,Souls
He,have,children,general,http://darksouls.wikidot.com/gwyn-lord-of-cinder,Consumables,Souls
Gwyn,depart,from,general,http://darksouls.wikidot.com/gwyn-lord-of-cinder,Consumables,Souls
he,bequeath,most,general,http://darksouls.wikidot.com/gwyn-lord-of-cinder,Consumables,Souls
Flame,consume,Knights,general,http://darksouls.wikidot.com/gwyn-lord-of-cinder,Consumables,Souls
he,know,as,general,http://darksouls.wikidot.com/gwyn-lord-of-cinder,Consumables,Souls
Grab,raise,hand,general,http://darksouls.wikidot.com/gwyn-lord-of-cinder,Consumables,Souls
knights,drop,chunks,general,http://darksouls.wikidot.com/gwyn-lord-of-cinder,Consumables,Souls
it,take,hits,general,http://darksouls.wikidot.com/gwyn-lord-of-cinder,Consumables,Souls
fight,do,without,general,http://darksouls.wikidot.com/gwyn-lord-of-cinder,Consumables,Souls
Shield,drop,in,general,http://darksouls.wikidot.com/gwyn-lord-of-cinder,Consumables,Souls
regen,improve,ability,general,http://darksouls.wikidot.com/gwyn-lord-of-cinder,Consumables,Souls
You,use,weapon,general,http://darksouls.wikidot.com/gwyn-lord-of-cinder,Consumables,Souls
Ring,provide,defence,general,http://darksouls.wikidot.com/gwyn-lord-of-cinder,Consumables,Souls
you,hold,him,general,http://darksouls.wikidot.com/gwyn-lord-of-cinder,Consumables,Souls
you,hit,him,general,http://darksouls.wikidot.com/gwyn-lord-of-cinder,Consumables,Souls
weapons,get,bonus,general,http://darksouls.wikidot.com/gwyn-lord-of-cinder,Consumables,Souls
Rapier,recommend,for,general,http://darksouls.wikidot.com/gwyn-lord-of-cinder,Consumables,Souls
he,kill,in,general,http://darksouls.wikidot.com/gwyn-lord-of-cinder,Consumables,Souls
Ring,improve,damage,general,http://darksouls.wikidot.com/gwyn-lord-of-cinder,Consumables,Souls
You,watch,video,general,http://darksouls.wikidot.com/gwyn-lord-of-cinder,Consumables,Souls
Ring,give,time,general,http://darksouls.wikidot.com/gwyn-lord-of-cinder,Consumables,Souls
Sorcerer,get,chances,general,http://darksouls.wikidot.com/gwyn-lord-of-cinder,Consumables,Souls
It,recommend,to,general,http://darksouls.wikidot.com/gwyn-lord-of-cinder,Consumables,Souls
delay,allow,before,general,http://darksouls.wikidot.com/gwyn-lord-of-cinder,Consumables,Souls
This,give,time,general,http://darksouls.wikidot.com/gwyn-lord-of-cinder,Consumables,Souls
Stealth,do,damage,general,http://darksouls.wikidot.com/gwyn-lord-of-cinder,Consumables,Souls
His,has_item,Soul,item,http://darksouls.wikidot.com/gwyn-lord-of-cinder,Consumables,Souls
his,has_item,sword,item,http://darksouls.wikidot.com/gwyn-lord-of-cinder,Consumables,Souls
his,has_item,sword,item,http://darksouls.wikidot.com/gwyn-lord-of-cinder,Consumables,Souls
his,has_item,sword,item,http://darksouls.wikidot.com/gwyn-lord-of-cinder,Consumables,Souls
your,has_item,weapon,item,http://darksouls.wikidot.com/gwyn-lord-of-cinder,Consumables,Souls
his,has_item,sword,item,http://darksouls.wikidot.com/gwyn-lord-of-cinder,Consumables,Souls
Havel,has_item,Ring,item,http://darksouls.wikidot.com/gwyn-lord-of-cinder,Consumables,Souls
his,has_item,sword,item,http://darksouls.wikidot.com/gwyn-lord-of-cinder,Consumables,Souls
your,has_item,shield,item,http://darksouls.wikidot.com/gwyn-lord-of-cinder,Consumables,Souls
his,has_item,sword,item,http://darksouls.wikidot.com/gwyn-lord-of-cinder,Consumables,Souls
his,member_of,Knights,faction,http://darksouls.wikidot.com/gwyn-lord-of-cinder,Consumables,Souls
his,member_of,Knights,faction,http://darksouls.wikidot.com/gwyn-lord-of-cinder,Consumables,Souls
his,member_of,Knights,faction,http://darksouls.wikidot.com/gwyn-lord-of-cinder,Consumables,Souls
consumables,lose,upon,general,http://darksouls.wikidot.com/humanity,Consumables,Souls
sprite,find,on,general,http://darksouls.wikidot.com/humanity,Consumables,Souls
what,distinguish,humanity,general,http://darksouls.wikidot.com/humanity,Consumables,Souls
Humanity,add,to,general,http://darksouls.wikidot.com/humanity,Consumables,Souls
It,refer,to,general,http://darksouls.wikidot.com/humanity,Consumables,Souls
This,show,in,general,http://darksouls.wikidot.com/humanity,Consumables,Souls
points,lose,along,general,http://darksouls.wikidot.com/humanity,Consumables,Souls
Both,retrieve,from,general,http://darksouls.wikidot.com/humanity,Consumables,Souls
Humanity,equal,defense,general,http://darksouls.wikidot.com/humanity,Consumables,Souls
Resist,presume,resistance,general,http://darksouls.wikidot.com/humanity,Consumables,Souls
Swings,follow,with,general,http://darksouls.wikidot.com/iron-golem,Consumables,Souls
Grab,stretch,arm,general,http://darksouls.wikidot.com/iron-golem,Consumables,Souls
he,pick,them,general,http://darksouls.wikidot.com/iron-golem,Consumables,Souls
Strategies,kill,Giant,general,http://darksouls.wikidot.com/iron-golem,Consumables,Souls
you,run,through,general,http://darksouls.wikidot.com/iron-golem,Consumables,Souls
You,watch,video,general,http://darksouls.wikidot.com/iron-golem,Consumables,Souls
You,try,method,general,http://darksouls.wikidot.com/iron-golem,Consumables,Souls
you,kite,him,general,http://darksouls.wikidot.com/iron-golem,Consumables,Souls
he,deal,lot,general,http://darksouls.wikidot.com/iron-golem,Consumables,Souls
players,stand,behind,general,http://darksouls.wikidot.com/iron-golem,Consumables,Souls
Items,add,lightning,general,http://darksouls.wikidot.com/iron-golem,Consumables,Souls
Mechanism,have,mechanism,general,http://darksouls.wikidot.com/iron-golem,Consumables,Souls
mechanism,use,damage,general,http://darksouls.wikidot.com/iron-golem,Consumables,Souls
damage,deal,over,general,http://darksouls.wikidot.com/iron-golem,Consumables,Souls
damage,knock,him,general,http://darksouls.wikidot.com/iron-golem,Consumables,Souls
Tarkus,leave,to,general,http://darksouls.wikidot.com/iron-golem,Consumables,Souls
your,has_item,souls,item,http://darksouls.wikidot.com/iron-golem,Consumables,Souls
your,has_item,weapon,item,http://darksouls.wikidot.com/iron-golem,Consumables,Souls
your,has_item,weapon,item,http://darksouls.wikidot.com/iron-golem,Consumables,Souls
He,make,appearance,general,http://darksouls.wikidot.com/knight-artorias,Consumables,Souls
Artorias,make,covenant,general,http://darksouls.wikidot.com/knight-artorias,Consumables,Souls
he,gain,moniker,general,http://darksouls.wikidot.com/knight-artorias,Consumables,Souls
Manus,corrupt,citizens,general,http://darksouls.wikidot.com/knight-artorias,Consumables,Souls
Artorias,sacrifice,himself,general,http://darksouls.wikidot.com/knight-artorias,Consumables,Souls
knight,corrupt,against,general,http://darksouls.wikidot.com/knight-artorias,Consumables,Souls
grave,place,at,general,http://darksouls.wikidot.com/knight-artorias,Consumables,Souls
He,repeat,this,general,http://darksouls.wikidot.com/knight-artorias,Consumables,Souls
He,use,this,general,http://darksouls.wikidot.com/knight-artorias,Consumables,Souls
Crouches,leap,into,general,http://darksouls.wikidot.com/knight-artorias,Consumables,Souls
He,use,this,general,http://darksouls.wikidot.com/knight-artorias,Consumables,Souls
This,have,area,general,http://darksouls.wikidot.com/knight-artorias,Consumables,Souls
sludge,deplete,health,general,http://darksouls.wikidot.com/knight-artorias,Consumables,Souls
They,disappear,after,general,http://darksouls.wikidot.com/knight-artorias,Consumables,Souls
casting,interrupt,with,general,http://darksouls.wikidot.com/knight-artorias,Consumables,Souls
attacks,become,for,general,http://darksouls.wikidot.com/knight-artorias,Consumables,Souls
Dodge,take,stamina,general,http://darksouls.wikidot.com/knight-artorias,Consumables,Souls
slash,avoid,dodge,general,http://darksouls.wikidot.com/knight-artorias,Consumables,Souls
slash,have,interval,general,http://darksouls.wikidot.com/knight-artorias,Consumables,Souls
Attacks,roll,to,general,http://darksouls.wikidot.com/knight-artorias,Consumables,Souls
he,follow,with,general,http://darksouls.wikidot.com/knight-artorias,Consumables,Souls
he,have,time,general,http://darksouls.wikidot.com/knight-artorias,Consumables,Souls
Attacks,use,attack,general,http://darksouls.wikidot.com/knight-artorias,Consumables,Souls
move,do,damage,general,http://darksouls.wikidot.com/knight-artorias,Consumables,Souls
you,roll,through,general,http://darksouls.wikidot.com/knight-artorias,Consumables,Souls
he,do,damage,general,http://darksouls.wikidot.com/knight-artorias,Consumables,Souls
you,stun,him,general,http://darksouls.wikidot.com/knight-artorias,Consumables,Souls
he,hit,you,general,http://darksouls.wikidot.com/knight-artorias,Consumables,Souls
Spear,dodge,like,general,http://darksouls.wikidot.com/knight-artorias,Consumables,Souls
you,attack,at,general,http://darksouls.wikidot.com/knight-artorias,Consumables,Souls
Greatshields,have,stability,general,http://darksouls.wikidot.com/knight-artorias,Consumables,Souls
you,place,headshot,general,http://darksouls.wikidot.com/knight-artorias,Consumables,Souls
you,get,hands,general,http://darksouls.wikidot.com/knight-artorias,Consumables,Souls
fight,take,time,general,http://darksouls.wikidot.com/knight-artorias,Consumables,Souls
Greatsword,work,with,general,http://darksouls.wikidot.com/knight-artorias,Consumables,Souls
Greatsword+5,do,damage,general,http://darksouls.wikidot.com/knight-artorias,Consumables,Souls
This,mean,Notes,general,http://darksouls.wikidot.com/knight-artorias,Consumables,Souls
They,listen,to,general,http://darksouls.wikidot.com/knight-artorias,Consumables,Souls
Spear,stagger,Artorias,general,http://darksouls.wikidot.com/knight-artorias,Consumables,Souls
his,has_item,ring,item,http://darksouls.wikidot.com/knight-artorias,Consumables,Souls
His,has_item,sword,item,http://darksouls.wikidot.com/knight-artorias,Consumables,Souls
his,has_item,sword,item,http://darksouls.wikidot.com/knight-artorias,Consumables,Souls
your,has_item,weapon,item,http://darksouls.wikidot.com/knight-artorias,Consumables,Souls
your,has_item,shield,item,http://darksouls.wikidot.com/knight-artorias,Consumables,Souls
Artorias,has_item,sword,item,http://darksouls.wikidot.com/knight-artorias,Consumables,Souls
Gwyn,member_of,Knights,faction,http://darksouls.wikidot.com/knight-artorias,Consumables,Souls
